t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24
0.074,-0.044721359549995794,0.40249223594996214,-0.13416407864998736,-0.044721359549995794,0.22360679774997896,-0.13416407864998736,-0.6708203932499369,-0.40249223594996214,-0.044721359549995794,-0.044721359549995794,0.044721359549995794,0.044721359549995794,0.5813776741499453,0.5813776741499453,0.13416407864998736,0.22360679774997896,-0.22360679774997896,0.13416407864998736,0.13416407864998736,0.31304951684997057,0.13416407864998736,-0.044721359549995794,0.13416407864998736,-0.22360679774997896,0.13416407864998736
0.076,0.0,0.35777087639996635,-0.08944271909999159,0.0,0.2683281572999747,-0.08944271909999159,-0.7155417527999327,-0.4472135954999579,0.0,-0.08944271909999159,0.08944271909999159,0.0,0.6260990336999411,0.6260990336999411,0.08944271909999159,0.2683281572999747,-0.17888543819998318,0.17888543819998318,0.08944271909999159,0.35777087639996635,0.08944271909999159,-0.08944271909999159,0.17888543819998318,-0.2683281572999747,0.08944271909999159
0.078,-0.044721359549995794,0.31304951684997057,-0.13416407864998736,0.044721359549995794,0.22360679774997896,-0.13416407864998736,-0.6708203932499369,-0.40249223594996214,-0.044721359549995794,-0.044721359549995794,0.13416407864998736,0.044721359549995794,0.5813776741499453,0.6708203932499369,0.044721359549995794,0.31304951684997057,-0.13416407864998736,0.13416407864998736,0.044721359549995794,0.31304951684997057,0.13416407864998736,-0.044721359549995794,0.13416407864998736,-0.31304951684997057,0.044721359549995794
0.08,0.0,0.35777087639996635,-0.08944271909999159,0.08944271909999159,0.17888543819998318,-0.17888543819998318,-0.6260990336999411,-0.4472135954999579,0.0,0.0,0.08944271909999159,0.0,0.5366563145999494,0.7155417527999327,0.0,0.2683281572999747,-0.08944271909999159,0.17888543819998318,0.0,0.2683281572999747,0.08944271909999159,-0.08944271909999159,0.17888543819998318,-0.2683281572999747,0.0
0.082,-0.044721359549995794,0.31304951684997057,-0.13416407864998736,0.044721359549995794,0.13416407864998736,-0.22360679774997896,-0.5813776741499453,-0.4919349550499537,-0.044721359549995794,0.044721359549995794,0.044721359549995794,0.044721359549995794,0.4919349550499537,0.6708203932499369,-0.044721359549995794,0.31304951684997057,-0.044721359549995794,0.22360679774997896,-0.044721359549995794,0.22360679774997896,0.13416407864998736,-0.13416407864998736,0.13416407864998736,-0.22360679774997896,-0.044721359549995794
0.084,-0.08944271909999159,0.35777087639996635,-0.17888543819998318,0.0,0.08944271909999159,-0.17888543819998318,-0.6260990336999411,-0.5366563145999494,-0.08944271909999159,0.0,0.0,0.0,0.5366563145999494,0.7155417527999327,-0.08944271909999159,0.35777087639996635,-0.08944271909999159,0.17888543819998318,-0.08944271909999159,0.2683281572999747,0.17888543819998318,-0.08944271909999159,0.17888543819998318,-0.2683281572999747,-0.08944271909999159
0.086,-0.13416407864998736,0.31304951684997057,-0.22360679774997896,-0.044721359549995794,0.044721359549995794,-0.22360679774997896,-0.6708203932499369,-0.4919349550499537,-0.13416407864998736,0.044721359549995794,0.044721359549995794,-0.044721359549995794,0.4919349550499537,0.7602631123499285,-0.13416407864998736,0.40249223594996214,-0.044721359549995794,0.13416407864998736,-0.044721359549995794,0.22360679774997896,0.13416407864998736,-0.13416407864998736,0.13416407864998736,-0.22360679774997896,-0.13416407864998736
0.088,-0.17888543819998318,0.2683281572999747,-0.17888543819998318,0.0,0.08944271909999159,-0.17888543819998318,-0.7155417527999327,-0.4472135954999579,-0.08944271909999159,0.0,0.08944271909999159,-0.08944271909999159,0.5366563145999494,0.7155417527999327,-0.17888543819998318,0.4472135954999579,0.0,0.08944271909999159,-0.08944271909999159,0.2683281572999747,0.08944271909999159,-0.17888543819998318,0.08944271909999159,-0.17888543819998318,-0.17888543819998318
0.09,-0.22360679774997896,0.22360679774997896,-0.22360679774997896,0.044721359549995794,0.044721359549995794,-0.13416407864998736,-0.7602631123499285,-0.4919349550499537,-0.044721359549995794,0.044721359549995794,0.13416407864998736,-0.044721359549995794,0.5813776741499453,0.6708203932499369,-0.13416407864998736,0.40249223594996214,-0.044721359549995794,0.13416407864998736,-0.13416407864998736,0.31304951684997057,0.044721359549995794,-0.13416407864998736,0.044721359549995794,-0.22360679774997896,-0.22360679774997896
0.092,-0.2683281572999747,0.2683281572999747,-0.2683281572999747,0.08944271909999159,0.0,-0.17888543819998318,-0.8049844718999243,-0.5366563145999494,0.0,0.0,0.08944271909999159,-0.08944271909999159,0.5366563145999494,0.7155417527999327,-0.17888543819998318,0.35777087639996635,-0.08944271909999159,0.17888543819998318,-0.08944271909999159,0.2683281572999747,0.08944271909999159,-0.08944271909999159,0.08944271909999159,-0.17888543819998318,-0.2683281572999747
0.094,-0.22360679774997896,0.31304951684997057,-0.31304951684997057,0.13416407864998736,0.044721359549995794,-0.22360679774997896,-0.8497058314499201,-0.4919349550499537,-0.044721359549995794,0.044721359549995794,0.044721359549995794,-0.13416407864998736,0.4919349550499537,0.7602631123499285,-0.13416407864998736,0.40249223594996214,-0.044721359549995794,0.13416407864998736,-0.044721359549995794,0.22360679774997896,0.13416407864998736,-0.13416407864998736,0.044721359549995794,-0.13416407864998736,-0.22360679774997896
0.096,-0.2683281572999747,0.2683281572999747,-0.2683281572999747,0.17888543819998318,0.0,-0.2683281572999747,-0.8944271909999159,-0.4472135954999579,-0.08944271909999159,0.08944271909999159,0.0,-0.17888543819998318,0.4472135954999579,0.7155417527999327,-0.17888543819998318,0.4472135954999579,0.0,0.17888543819998318,-0.08944271909999159,0.2683281572999747,0.17888543819998318,-0.08944271909999159,0.08944271909999159,-0.17888543819998318,-0.2683281572999747
0.098,-0.22360679774997896,0.31304951684997057,-0.31304951684997057,0.22360679774997896,-0.044721359549995794,-0.31304951684997057,-0.9391485505499116,-0.40249223594996214,-0.13416407864998736,0.13416407864998736,0.044721359549995794,-0.22360679774997896,0.4919349550499537,0.6708203932499369,-0.13416407864998736,0.40249223594996214,-0.044721359549995794,0.22360679774997896,-0.13416407864998736,0.22360679774997896,0.13416407864998736,-0.044721359549995794,0.044721359549995794,-0.22360679774997896,-0.22360679774997896
0.1,-0.17888543819998318,0.2683281572999747,-0.35777087639996635,0.17888543819998318,0.0,-0.2683281572999747,-0.8944271909999159,-0.35777087639996635,-0.17888543819998318,0.08944271909999159,0.08944271909999159,-0.2683281572999747,0.5366563145999494,0.7155417527999327,-0.08944271909999159,0.4472135954999579,-0.08944271909999159,0.2683281572999747,-0.08944271909999159,0.2683281572999747,0.08944271909999159,-0.08944271909999159,0.08944271909999159,-0.2683281572999747,-0.17888543819998318
0.102,-0.13416407864998736,0.31304951684997057,-0.31304951684997057,0.13416407864998736,-0.044721359549995794,-0.22360679774997896,-0.8497058314499201,-0.40249223594996214,-0.22360679774997896,0.13416407864998736,0.13416407864998736,-0.31304951684997057,0.4919349550499537,0.6708203932499369,-0.044721359549995794,0.40249223594996214,-0.044721359549995794,0.31304951684997057,-0.13416407864998736,0.22360679774997896,0.13416407864998736,-0.044721359549995794,0.044721359549995794,-0.22360679774997896,-0.22360679774997896
0.104,-0.08944271909999159,0.35777087639996635,-0.2683281572999747,0.17888543819998318,0.0,-0.17888543819998318,-0.8049844718999243,-0.35777087639996635,-0.17888543819998318,0.08944271909999159,0.17888543819998318,-0.35777087639996635,0.5366563145999494,0.7155417527999327,0.0,0.35777087639996635,-0.08944271909999159,0.2683281572999747,-0.17888543819998318,0.17888543819998318,0.17888543819998318,0.0,0.0,-0.17888543819998318,-0.17888543819998318
0.106,-0.044721359549995794,0.31304951684997057,-0.31304951684997057,0.22360679774997896,0.044721359549995794,-0.22360679774997896,-0.8497058314499201,-0.40249223594996214,-0.22360679774997896,0.13416407864998736,0.22360679774997896,-0.31304951684997057,0.4919349550499537,0.6708203932499369,-0.044721359549995794,0.40249223594996214,-0.044721359549995794,0.31304951684997057,-0.22360679774997896,0.13416407864998736,0.13416407864998736,0.044721359549995794,0.044721359549995794,-0.13416407864998736,-0.22360679774997896
0.108,0.0,0.2683281572999747,-0.35777087639996635,0.17888543819998318,0.0,-0.2683281572999747,-0.8049844718999243,-0.35777087639996635,-0.17888543819998318,0.17888543819998318,0.17888543819998318,-0.35777087639996635,0.4472135954999579,0.7155417527999327,-0.08944271909999159,0.4472135954999579,-0.08944271909999159,0.2683281572999747,-0.2683281572999747,0.17888543819998318,0.08944271909999159,0.08944271909999159,0.08944271909999159,-0.08944271909999159,-0.17888543819998318
0.11,-0.044721359549995794,0.22360679774997896,-0.40249223594996214,0.13416407864998736,0.044721359549995794,-0.31304951684997057,-0.8497058314499201,-0.40249223594996214,-0.22360679774997896,0.13416407864998736,0.13416407864998736,-0.31304951684997057,0.4919349550499537,0.6708203932499369,-0.13416407864998736,0.4919349550499537,-0.13416407864998736,0.22360679774997896,-0.22360679774997896,0.13416407864998736,0.13416407864998736,0.044721359549995794,0.13416407864998736,-0.044721359549995794,-0.22360679774997896
0.112,0.0,0.17888543819998318,-0.4472135954999579,0.08944271909999159,0.08944271909999159,-0.2683281572999747,-0.8049844718999243,-0.35777087639996635,-0.17888543819998318,0.17888543819998318,0.17888543819998318,-0.2683281572999747,0.4472135954999579,0.7155417527999327,-0.08944271909999159,0.5366563145999494,-0.08944271909999159,0.17888543819998318,-0.2683281572999747,0.08944271909999159,0.08944271909999159,0.08944271909999159,0.17888543819998318,0.0,-0.2683281572999747
0.114,0.044721359549995794,0.13416407864998736,-0.4919349550499537,0.13416407864998736,0.044721359549995794,-0.22360679774997896,-0.7602631123499285,-0.31304951684997057,-0.22360679774997896,0.13416407864998736,0.13416407864998736,-0.31304951684997057,0.40249223594996214,0.6708203932499369,-0.044721359549995794,0.5813776741499453,-0.044721359549995794,0.22360679774997896,-0.22360679774997896,0.044721359549995794,0.044721359549995794,0.13416407864998736,0.22360679774997896,-0.044721359549995794,-0.22360679774997896
0.116,0.08944271909999159,0.17888543819998318,-0.4472135954999579,0.17888543819998318,0.0,-0.2683281572999747,-0.8049844718999243,-0.35777087639996635,-0.2683281572999747,0.08944271909999159,0.08944271909999159,-0.35777087639996635,0.4472135954999579,0.7155417527999327,-0.08944271909999159,0.5366563145999494,-0.08944271909999159,0.17888543819998318,-0.2683281572999747,0.0,0.0,0.08944271909999159,0.17888543819998318,-0.08944271909999159,-0.2683281572999747
0.118,0.044721359549995794,0.13416407864998736,-0.4919349550499537,0.22360679774997896,0.044721359549995794,-0.31304951684997057,-0.8497058314499201,-0.40249223594996214,-0.31304951684997057,0.13416407864998736,0.13416407864998736,-0.31304951684997057,0.40249223594996214,0.6708203932499369,-0.13416407864998736,0.4919349550499537,-0.044721359549995794,0.22360679774997896,-0.22360679774997896,-0.044721359549995794,0.044721359549995794,0.13416407864998736,0.22360679774997896,-0.13416407864998736,-0.22360679774997896
